<<<<<<< HEAD:project I/rawData/entity_table_japan.csv
system_id,word,ner
768,中午,TIME
768,琵琶湖,LOC
768,七小時,TIME
768,京都,GPE
768,京都塔飯店,ORG
768,京都塔飯店,FAC
768,特急橋,FAC
768,京都天橋,FAC
768,李,PERSON
768,傘松公園,FAC
768,成相寺,FAC
768,傘松公園,FAC
768,青松號,PERSON
768,今年,DATE
768,三年,DATE
768,玄妙庵,PERSON
768,天橋立車站,FAC
768,丹後,LOC
768,丹後鐵道,FAC
768,大本神苑,FAC
768,紫水ヶ丘公園,FAC
768,嵐山寶嚴院,FAC
768,京都,GPE
768,兩晚,TIME
768,兩天,DATE
768,琵琶湖西,LOC
768,日吉大社,ORG
768,比叡山,LOC
768,比叡山,LOC
768,京阪,GPE
768,比叡山,LOC
768,睿山,LOC
768,睿山電鐵,ORG
768,週末,DATE
768,宇治,GPE
768,大阪,GPE
768,大阪,GPE
768,天王寺,FAC
768,大阪城公園,FAC
768,天王寺,FAC
768,下午三點,TIME
768,日本,GPE
768,台灣,GPE
768,前兩天,DATE
768,天橋立,LOC
768,第三天,DATE
768,京都,GPE
768,白天,TIME
768,西舞鶴,LOC
768,綾部,LOC
768,嵐山,LOC
768,嵐山楓,PERSON
768,綾部楓,PERSON
768,第三天,DATE
768,比叡山,LOC
768,延曆寺,LOC
768,睿山,LOC
768,宇治大吉山,LOC
768,三年,DATE
768,宇治,GPE
768,嵐山,LOC
768,宇治,GPE
768,第四天上午,TIME
768,宇治,GPE
768,比叡山,LOC
768,睿電紅葉隧道,FAC
768,夏天,DATE
768,東山禪林寺,FAC
768,大阪,GPE
768,日旅,GPE
769,第次,ORDINAL
769,大阪,GPE
769,露櫻酒店大阪本町店,FAC
769,京都,GPE
769,今年,DATE
769,京都,GPE
769,關西機場,FAC
769,南波,LOC
769,天滿車站,FAC
769,這天,DATE
769,やう,GPE
769,清水寺,LOC
769,北野異人館神戶森林植物園,FAC
769,楓葉神戶巷,FAC
769,這天,DATE
769,大原,GPE
769,三千,CARDINAL
769,寶泉院貴船口車站,FAC
769,神戶,GPE
769,伏見稻荷,GPE
769,北野,GPE
769,木津魚市,FAC
769,金閣寺,FAC
769,北野,GPE
769,張日關西,PERSON
769,千台幣,MONEY
769,三,CARDINAL
769,台哥,ORG
769,台哥大,ORG
769,四,CARDINAL
769,關西,GPE
770,明年月,DATE
770,東京,GPE
770,三年,DATE
770,日本,GPE
770,第次,ORDINAL
770,新宿,GPE
770,日系,NORP
770,第二,ORDINAL
770,東京都,GPE
770,好幾年,DATE
770,輕井澤,PERSON
770,御殿場,FAC
770,日本,GPE
770,御殿場,FAC
771,兩,CARDINAL
771,本月,DATE
771,大阪環球影城,FAC
771,當日,DATE
772,前天,DATE
772,遠傳,ORG
772,日,GPE
772,兩,CARDINAL
772,遠傳,ORG
772,遠傳,ORG
772,遠遊卡,PRODUCT
772,台哥大,ORG
772,日本,GPE
772,日,GPE
772,日,GPE
772,日,GPE
772,張卡,PERSON
772,兩,CARDINAL
772,日本,GPE
772,日,GPE
772,日,GPE
772,東京,GPE
772,台北,GPE
772,台北,GPE
773,大阪,GPE
773,京都,GPE
773,今天,DATE
773,早上,TIME
773,關西空港,FAC
773,禮拜天,DATE
773,今晚,TIME
773,大阪,GPE
773,日本橋,LOC
773,明日,DATE
773,這幾天,DATE
773,大阪京都,GPE
773,晚上,TIME
774,岡山,GPE
774,早上,TIME
774,岡山,GPE
774,日晚上,TIME
774,三,CARDINAL
774,名古屋,GPE
774,大阪,GPE
774,大阪,GPE
774,大阪,GPE
774,六日,DATE
774,三月,DATE
774,虎航,ORG
774,週六,DATE
775,五,CARDINAL
775,傍晚,TIME
775,成田,GPE
775,長野,GPE
775,日本,GPE
775,宇都宮,GPE
775,宿宇都宮大和,PERSON
775,中禪寺湖,LOC
775,宇都宮,GPE
775,輕井澤,LOC
775,下午,TIME
775,草津,GPE
775,晚上,TIME
775,輕井澤,LOC
775,早上,TIME
775,下午,TIME
775,長野,GPE
775,善光寺,FAC
775,中午,TIME
775,松本城,GPE
775,宿松本松,PERSON
775,本周,DATE
775,松本,PERSON
775,平湯溫泉,FAC
775,平湯,ORG
775,新穗高溫泉,FAC
775,高溫泉區,LOC
775,中午,TIME
775,犬山,GPE
775,宿犬山,PERSON
775,李,PERSON
775,排日光,PERSON
775,河口湖,LOC
775,箱根,LOC
775,河口湖,LOC
775,四天,DATE
775,昇龍道,ORG
775,松本,PERSON
775,新穗高,ORG
775,駒根,GPE
775,愛知縣,GPE
775,最後天,DATE
775,早上,TIME
775,岐阜大和,PERSON
775,岐阜城,GPE
775,犬山,GPE
776,函館,GPE
776,札幌丘珠,GPE
776,函館駅,FAC
776,前晚,TIME
776,函館機場,FAC
777,日本,GPE
777,天橋立,LOC
777,里大阪,GPE
777,這幾天,DATE
777,美山,GPE
777,日本,GPE
777,日,GPE
777,天橋立,LOC
777,美山,GPE
777,大阪,GPE
778,北海道,GPE
778,阿寒飯店,FAC
778,北海道,GPE
778,阿寒湖,LOC
778,阿寒飯店,FAC
778,ニュー阿寒,GPE
778,香格里拉館,FAC
778,舊館水晶館,FAC
778,新阿寒飯店,FAC
778,阿寒湖,LOC
778,阿寒溫泉區,LOC
778,東釧路市,GPE
778,溫泉區,LOC
778,阿寒湖,LOC
778,阿寒飯店,FAC
778,星辰,PERSON
778,阿寒湖,LOC
778,溫泉飯店,FAC
778,舊館水晶館,FAC
778,這幾天,DATE
778,溫泉飯店,FAC
778,日本,NORP
778,日本,GPE
778,北海道,GPE
778,北海道,GPE
778,中華,NORP
778,阿寒湖,LOC
778,北海道,GPE
778,晚上,TIME
778,阿寒湖,LOC
778,葡萄醋,PRODUCT
778,阿寒湖,LOC
778,隔天,DATE
778,秋天,DATE
778,北海道,GPE
778,日式,GPE
778,阿寒飯店,FAC
778,阿寒湖溫泉飯店,FAC
779,八天七夜,TIME
779,北九州,GPE
779,桃園機場福岡機場,FAC
779,屋台,GPE
779,宿福岡花宿,PERSON
779,太宰府,GPE
779,柳川,GPE
779,西鐵,ORG
779,柳川,LOC
779,太宰府,FAC
779,鳥栖,GPE
779,宿福岡花宿,PERSON
779,二,ORDINAL
779,布院之森,PERSON
779,布院,ORG
779,別府,GPE
779,博多,GPE
779,布院,ORG
779,布院別府,GPE
779,六,CARDINAL
779,宿日,GPE
779,野春布院溫泉旅館,FAC
779,三,ORDINAL
779,金鱗湖,LOC
779,布院,ORG
779,櫛田神社,FAC
779,川端商店街,FAC
779,宿福岡花宿,PERSON
779,熊本,GPE
779,黑亭拉麵,PRODUCT
779,熊本城,LOC
779,宿福岡花宿,PERSON
779,福岡,GPE
779,小倉,GPE
779,小倉城,PERSON
779,門司港,LOC
779,逛門司港,FAC
779,鐵道博物館,FAC
779,福岡,GPE
779,宿福岡花宿,PERSON
779,這天,DATE
779,佐世保日,FAC
779,九十九島,LOC
779,今天,DATE
779,日,GPE
779,高千穗峽,LOC
779,白川泉,LOC
779,高千穗峽,LOC
779,天野岩戶神社,FAC
779,神社,FAC
779,博多,GPE
779,吉神社,GPE
779,福岡機場桃園機場,FAC
779,高千穗峽,LOC
779,福岡,GPE
779,京都,GPE
779,百萬,CARDINAL
780,東京,GPE
780,第天中午,TIME
780,成田機場,FAC
780,第二天聖誕,DATE
780,迪士尼,ORG
780,第三天,DATE
780,河口湖,LOC
780,第四天,DATE
780,河口湖,LOC
780,第五天下午,TIME
780,成田機場,FAC
780,日本,NORP
780,迪士尼,ORG
780,週末,DATE
780,第二天,DATE
780,河口湖,LOC
780,東新宿,FAC
780,新宿車站,FAC
781,華航,ORG
781,成田機場,FAC
781,田特,GPE
781,新宿,GPE
781,淺草晴空塔,FAC
781,東京鐵塔,FAC
781,新宿,GPE
781,東京都營地鐵,FAC
781,新宿,GPE
781,晚上,TIME
781,靖國神社,FAC
781,新宿,GPE
781,淺草,GPE
781,東京都營地鐵,FAC
781,東京地鐵,FAC
781,新宿,GPE
781,箱根日,LOC
781,箱根區域,LOC
781,河口湖,LOC
781,這天,DATE
781,箱根,LOC
781,強羅,GPE
781,箱根湯本,LOC
781,小田急,PERSON
781,箱根蘆之湖,LOC
781,箱根園,FAC
781,箱根元宮,FAC
781,箱根神社,FAC
781,這天,DATE
781,箱根桃源台,LOC
781,箱根園,FAC
781,箱根神社,LOC
781,大約公里,QUANTITY
781,箱根蘆之湖,LOC
781,小田原,LOC
781,小田原,LOC
781,小田原城,GPE
781,湘南新宿線,FAC
781,橫濱,GPE
781,中華街,LOC
781,櫻木町,LOC
781,箱根,LOC
781,橫濱,GPE
781,箱根纜車,LOC
781,橫濱車站,FAC
781,橫須賀,GPE
781,橫濱車站,FAC
781,江之島電鐵,ORG
781,橫濱車站,FAC
781,成田機場,FAC
781,成田機場,FAC
781,橫濱,GPE
781,第日,DATE
781,淺草,GPE
781,東武,PERSON
781,第班,ORDINAL
781,第天,DATE
781,淺草站,FAC
781,柴,PERSON
781,帝釋天參道,FAC
781,第二天,DATE
781,新宿,GPE
781,明治神宮,FAC
781,第二天,DATE
781,明治神宮,FAC
782,酷航,ORG
782,酷航,ORG
783,京都大阪,GPE
783,明年月底,DATE
783,日本,GPE
783,岡山,GPE
783,四,CARDINAL
783,虎航,ORG
783,關西機場,FAC
783,冷月底,DATE
783,關西,GPE
783,淡路島,LOC
783,四,CARDINAL
783,瀨戶大橋,FAC
783,山陽,LOC
783,關西,GPE
783,歌山,GPE
783,北京,GPE
783,琵琶湖,LOC
783,京都山陰,GPE
784,月中,DATE
784,九州,GPE
784,第天,DATE
784,福岡機場,FAC
784,第二天,DATE
784,福岡,NORP
784,太宰府,FAC
784,鳥栖,PERSON
784,熊本,GPE
784,第三天,DATE
784,熊本城,LOC
784,第四天,DATE
784,阿蘇火山,LOC
784,九,CARDINAL
784,漢堡,GPE
784,布院,ORG
784,第五天,DATE
784,九州自然動物園,ORG
784,武雄溫泉,PERSON
784,第六天,DATE
784,九十九島,LOC
784,豪斯登堡,FAC
784,武雄溫泉,PERSON
784,第七天,DATE
784,福岡機場,FAC
784,台,GPE
784,第三,ORDINAL
784,豪斯登堡,FAC
784,福岡,GPE
784,第二天,DATE
784,前兩天,DATE
785,三第天,DATE
785,上野,GPE
785,四第二天,DATE
785,東京迪士尼樂園,FAC
785,迪士尼樂園酒店,FAC
785,五第三天,DATE
785,東京,GPE
785,六第四天,DATE
785,東京市區,GPE
785,第五天,DATE
785,東京,GPE
785,第六天,DATE
785,台灣,GPE
785,東京迪士尼,ORG
785,明年,DATE
785,兩天,DATE
785,迪士尼,ORG
785,第次,ORDINAL
785,日本,GPE
785,月底,DATE
785,日本,GPE
785,春假,DATE
785,今年月底,DATE
785,迪士尼,ORG
785,這兩天,DATE
786,第次,ORDINAL
786,京阪,GPE
786,前兩天,DATE
786,京阪文,PERSON
786,京都,GPE
786,五,CARDINAL
786,兩晚,TIME
786,京都車站,FAC
786,大阪站,LOC
786,四,ORDINAL
786,關西機場,FAC
786,京都,GPE
786,五,CARDINAL
786,八阪神社,FAC
786,四,CARDINAL
786,五,ORDINAL
786,嵐山,LOC
786,祐齋亭,PERSON
786,二,CARDINAL
786,鴨川咖啡廳,FAC
786,這天,DATE
786,下鴨神社,FAC
786,京都府立植物園,FAC
786,高木超市,ORG
786,六,ORDINAL
786,伏見稻荷,PERSON
786,清水寺,LOC
786,京都車站,FAC
786,京都車站,FAC
786,日,GPE
786,京都大阪,GPE
786,大阪站,FAC
786,李,PERSON
786,梅田晃晃,PERSON
786,心齋橋,FAC
786,道頓堀,PERSON
786,大阪,GPE
786,周遊卡,PERSON
786,大阪城,GPE
786,大阪城,LOC
786,梅田藍天大廈,FAC
786,二,ORDINAL
786,整天,DATE
786,三,ORDINAL
786,第次,ORDINAL
786,京阪,GPE
786,第二,ORDINAL
786,兩,CARDINAL
786,第天,DATE
786,去錦,GPE
786,晚上,TIME
786,京阪,PERSON
786,心齋橋,FAC
786,大阪,GPE
786,第次,ORDINAL
786,京阪,GPE
787,月中旬到月中旬,DATE
787,北海道,GPE
787,北海道,GPE
787,星野渡假村,FAC
788,橫濱,GPE
788,東京,GPE
788,橫濱,GPE
788,東京,GPE
788,吉祥寺,FAC
789,日期年月底,DATE
789,雪季前,DATE
789,八月,DATE
789,札幌,GPE
789,巨人隊,ORG
789,秋季,DATE
789,京極出水公園,FAC
789,八海山清酒公司,ORG
789,威士忌工廠,ORG
789,英文,LANGUAGE
789,北海道,GPE
789,成吉思汗,PERSON
789,日文,LANGUAGE
789,夏季,DATE
789,日本,GPE
789,秋季,DATE
789,冬季,DATE
790,酷航,ORG
790,東京,GPE
791,明年月,DATE
791,北海道,GPE
791,近畿,GPE
791,日本,GPE
791,兩,CARDINAL
791,兩萬多日幣,MONEY
792,早上點,TIME
792,日航,ORG
792,台北,GPE
792,大阪關西,GPE
792,幾分鐘後,TIME
792,換月,DATE
792,台北大阪,GPE
792,日航,ORG
792,中國,GPE
792,里程票,PERSON
792,東京,GPE
792,分鐘,TIME
792,東京,GPE
792,羽田,GPE
792,大阪,GPE
792,關西,GPE
792,伊丹,PERSON
792,白天,TIME
792,晚上,TIME
792,關西,LOC
792,關西,GPE
792,半天,DATE
792,東京,GPE
792,橫濱,GPE
792,日航,ORG
792,日航,ORG
792,兩,CARDINAL
792,轉小時,TIME
793,今年月號,DATE
793,年月到月號,DATE
793,桃園,GPE
793,大阪,GPE
793,華航,ORG
793,日本,GPE
793,今年月份,DATE
793,華航,ORG
793,華航,ORG
793,華航,ORG
793,日本航空,ORG
793,日航,ORG
793,華航,ORG
793,華航,ORG
793,華航,ORG
793,日航,ORG
793,華航,ORG
793,今天,DATE
793,早上,TIME
793,日航,ORG
793,桃園,GPE
793,大阪,GPE
793,月底,DATE
793,月初,DATE
793,日航,ORG
793,華航,ORG
793,過年,DATE
793,華航,ORG
793,華航,ORG
793,華航,ORG
793,日本,GPE
793,大阪,GPE
793,華航,ORG
794,日本,GPE
794,年月~日,DATE
794,台灣,GPE
794,台幣元,MONEY
794,日本,GPE
794,日本,GPE
794,台北,GPE
794,桃園,GPE
794,東京,GPE
794,成田,GPE
794,台北桃園,GPE
794,名古屋,GPE
794,台北桃園,GPE
794,大阪,GPE
794,年月~日,DATE
794,桃園機場,FAC
794,大阪,GPE
794,名古屋,GPE
794,名古屋,GPE
794,田第班,PERSON
794,古屋,GPE
794,台北,GPE
794,東京,GPE
794,台北,GPE
794,松山,GPE
794,東京,GPE
794,羽田,GPE
794,台北桃園,GPE
794,東京,GPE
795,東京,GPE
796,明年二月中,DATE
796,東京,GPE
796,冬季,DATE
796,兩,CARDINAL
797,三月,DATE
797,日本,GPE
797,兩年,DATE
797,三月中,DATE
797,藏王,GPE
797,七夜,TIME
797,台北成田機場,FAC
797,上野,GPE
797,三點,TIME
797,成田機場,FAC
797,上野,GPE
797,上野,GPE
797,大石田飯店,FAC
797,大石田山形藏王,PERSON
797,藏王,GPE
797,兩,CARDINAL
797,早上,TIME
797,宿藏王國際飯店,ORG
797,藏王國際飯店,FAC
797,山形山寺,FAC
797,仙台,GPE
797,宿仙台大都會飯店,ORG
797,仙台,GPE
797,仙台,GPE
797,田澤湖,LOC
797,宿妙乃湯,PERSON
797,田澤湖,LOC
797,上野新宿御苑,FAC
797,上野,GPE
797,東京,GPE
797,上野成田機場,FAC
798,北九州,GPE
798,福岡,GPE
798,三,CARDINAL
798,福岡,GPE
798,漢堡,GPE
798,明月堂,PERSON
798,拉麵長濱,ORG
798,東筑,GPE
798,熊本,GPE
798,高岡製パン工場,FAC
798,長崎,GPE
798,長崎,GPE
798,大分縣,GPE
798,兩,CARDINAL
798,福岡,GPE
798,山田,PERSON
798,福岡,GPE
798,兩,CARDINAL
798,福岡,GPE
798,兩,CARDINAL
798,福岡,GPE
798,北九州,GPE
798,清晨,TIME
798,買托運行,ORG
798,昭和時代,DATE
798,六早上十點,TIME
798,福岡福岡市區,GPE
798,佐賀,GPE
798,日,GPE
798,佐賀城,GPE
798,中午,TIME
798,武雄,PERSON
798,晚上,TIME
798,長崎,GPE
798,長崎市區,GPE
798,中華街,GPE
798,思案橋,FAC
798,長崎,GPE
798,二早上,TIME
798,中午,TIME
798,三熊,GPE
798,水前寺公園,FAC
798,四早上,TIME
798,太宰府博物館,FAC
798,下午,TIME
798,大橋站,FAC
798,五早上,TIME
798,下關,GPE
798,下午,TIME
798,門司港,LOC
798,小倉,GPE
798,六早上,TIME
798,小倉,GPE
798,福岡市區,GPE
798,早上,TIME
798,台,GPE
798,六,ORDINAL
798,上午十點,TIME
798,福岡機場,FAC
798,博多車站,FAC
798,北九州,GPE
798,東長寺川端商店街亞洲美術館,FAC
798,福岡塔海濱公園,FAC
798,晚上,TIME
798,塞大濠公園,FAC
798,福岡,GPE
798,晚上,TIME
798,晚到晚上九點,TIME
798,博多車站,FAC
798,佐賀車站,FAC
798,晚上,TIME
798,佐賀車站,FAC
798,週六,DATE
798,博多旅館,FAC
798,佐賀,GPE
798,日,GPE
798,早上,TIME
798,佐賀城,GPE
798,九點半,TIME
798,熱氣球博物館,FAC
798,佐賀大樓,FAC
798,武雄,PERSON
798,李,PERSON
798,武雄市圖書館,FAC
798,宇宙科學館,FAC
798,武雄車站,FAC
798,長崎市,GPE
798,傍晚,TIME
798,長崎車站旁飯店,FAC
798,清早,TIME
798,新大工町,FAC
798,長崎歷史文化館,FAC
798,崎平,PERSON
798,原爆資料館和平公園,FAC
798,晚上,TIME
798,中華街,FAC
798,思案橋,FAC
798,二,ORDINAL
798,早上,TIME
798,軍艦島,FAC
798,中午,TIME
798,中午,TIME
798,武雄溫泉,FAC
798,博多,GPE
798,長崎,GPE
798,三天,DATE
798,兩天,DATE
798,長崎車站,FAC
798,佐世保,FAC
798,三,ORDINAL
798,北九州,GPE
798,五天,DATE
798,最後天,DATE
798,熊本,GPE
798,阿蘇,GPE
798,熊本城,LOC
798,下午,TIME
798,水前寺公園,FAC
798,勝烈亭,PERSON
798,天黑亭,PERSON
798,四,ORDINAL
798,早上,TIME
798,博多站,FAC
798,八點,TIME
798,天滿宮,GPE
798,十月,DATE
798,九點半,TIME
798,九州國立博物館,FAC
798,光明禪寺,FAC
798,柳川,PERSON
798,中午,TIME
798,西鐵大橋站,FAC
798,西鐵大橋站,FAC
798,藥院,FAC
798,三角,LOC
798,清川サンロード商店街,FAC
798,柳橋,GPE
798,六點,TIME
798,七偎線,FAC
798,福岡市科學博物館,FAC
798,晚上,TIME
798,五,ORDINAL
798,清晨,TIME
798,明天,DATE
798,小倉,GPE
798,八點,TIME
798,門司港,LOC
798,日門司港,FAC
798,門司港,LOC
798,門司港,LOC
798,下關,GPE
798,赤間神宮,FAC
798,關門海峽,LOC
798,中午,TIME
798,門司港周邊展覽館,FAC
798,栄町銀天街,FAC
798,昭和,DATE
798,小倉,GPE
798,六,ORDINAL
798,北九州市水環境館,FAC
798,旦,PERSON
798,小倉,GPE
798,博多,GPE
798,九州鐵路,FAC
798,福岡,GPE
798,兩天,DATE
798,博多,GPE
798,小倉,GPE
798,兩,CARDINAL
798,四百多台幣,MONEY
798,福岡,GPE
798,清晨,TIME
798,日,GPE
798,桃園,GPE
798,六點半,TIME
798,七點,TIME
798,六早上十點,TIME
798,福岡福岡市區,GPE
798,佐賀,GPE
798,日,GPE
798,佐賀城,GPE
798,中午,TIME
798,武雄,PERSON
798,晚上,TIME
798,長崎,GPE
798,長崎市區,GPE
798,中華街,GPE
798,思案橋,FAC
798,長崎,GPE
798,二早上,TIME
798,中午,TIME
798,三熊,GPE
798,水前寺公園,FAC
798,四早上,TIME
798,太宰府博物館,FAC
798,下午,TIME
798,大橋站,FAC
798,五早上,TIME
798,下關,GPE
798,下午,TIME
798,門司港,LOC
798,小倉,GPE
798,六早上,TIME
798,小倉,GPE
798,福岡市區,GPE
798,早上,TIME
798,台,GPE
798,二,CARDINAL
798,福岡,GPE
798,下關,GPE
798,虎航,ORG
798,周二~周五,DATE
798,三個晚上,TIME
798,康福飯店,FAC
798,福岡市區,GPE
798,前兩年,DATE
798,福岡,GPE
798,晚上,TIME
798,台灣,GPE
798,兩,CARDINAL
798,やまさ海運軍艦島,FAC
798,兩,CARDINAL
798,中文,LANGUAGE
798,中文,LANGUAGE
798,第二,ORDINAL
798,高島,LOC
798,中文,LANGUAGE
798,二,ORDINAL
798,やまさ,GPE
798,兩,CARDINAL
798,四,CARDINAL
798,龜毛病,WORK_OF_ART
798,博多車站,FAC
798,福岡,GPE
798,日文版,LANGUAGE
798,博多港塔,FAC
798,灣岸廣場,FAC
798,晚上,TIME
798,月福岡,GPE
798,福岡國際中心,FAC
798,晚上,TIME
798,小倉,GPE
798,九州,GPE
798,前幾年,DATE
798,福岡,GPE
798,三天,DATE
798,前幾天,DATE
798,佐賀,GPE
798,福岡,GPE
798,小倉,GPE
799,昨天,DATE
799,今天,DATE
799,兩,CARDINAL
799,日文,LANGUAGE
799,英文,LANGUAGE
799,明年,DATE
800,東京,GPE
800,東京,GPE
800,輕井澤,LOC
800,河口湖,LOC
800,昭和公園,FAC
800,澀谷,LOC
800,晚上,TIME
801,下星期,DATE
801,大阪,GPE
801,日本,GPE
802,四天三夜,TIME
802,福岡機場,FAC
802,熊本,GPE
802,新市飯店,FAC
802,李,PERSON
802,新市,GPE
802,散策,GPE
802,熊本熊,PERSON
802,熊本城,LOC
802,熊本,GPE
802,熊本車站,FAC
802,阿蘇,GPE
802,草千里,PERSON
802,阿蘇中岳火山,LOC
802,熊野座神社,FAC
802,傍晚,TIME
802,熊本車站,FAC
802,福岡,GPE
802,宿東急博,ORG
802,福岡,GPE
802,太宰府天滿宮,FAC
802,友泉亭公園,FAC
802,最後天,DATE
802,阿蘇火山,LOC
803,摩周湖,LOC
803,秋季,DATE
803,北海道,GPE
803,火山口湖,LOC
803,霜淇淋,PERSON
803,摩周,GPE
803,月月,DATE
803,日月,DATE
803,摩周湖,LOC
803,摩周,LOC
803,第三,ORDINAL
803,摩周湖,LOC
803,火山口湖,LOC
803,秋天,DATE
803,約年前,DATE
803,摩周湖,LOC
803,摩周湖,LOC
803,摩周湖,LOC
803,貝加爾湖,LOC
803,中島,LOC
803,神婆島,LOC
803,摩周湖,LOC
803,太平洋,LOC
803,摩周湖,LOC
803,霜淇淋,PRODUCT
803,北海道,GPE
803,摩周湖,LOC
803,摩周湖,LOC
803,歐咪亞,PERSON
803,摩周湖,LOC
803,北海道,GPE
803,摩周湖,LOC
803,下午,TIME
804,日文,LANGUAGE
804,英文,LANGUAGE
804,英文,LANGUAGE
804,大塚駅,FAC
804,県東京都,GPE
804,英文,LANGUAGE
804,英文,LANGUAGE
805,白天,TIME
805,晚上,TIME
805,任天堂,ORG
805,白天,TIME
805,任天堂,ORG
805,晚上,TIME
806,年的月冬天,DATE
806,函館,GPE
806,日本人,NORP
806,冬天,DATE
806,函館,GPE
806,函館山,LOC
806,日本,GPE
806,冬天,DATE
806,十字街,FAC
806,函館山纜車站,FAC
806,函館山,GPE
806,冬天,DATE
806,夏天,DATE
806,零下溫度,QUANTITY
806,夏天,DATE
806,大沼公園,FAC
806,北海道,LOC
806,冬天,DATE
806,西太,LOC
806,函館,GPE
806,大沼國定公園,FAC
806,大沼國定公園,FAC
806,大沼公園駅,FAC
806,大沼公園駅,FAC
806,五分鐘,TIME
806,大沼公園,FAC
806,①,CARDINAL
806,②,CARDINAL
806,③,CARDINAL
806,釣西太,LOC
806,第①,ORDINAL
806,當天,DATE
806,分鐘,TIME
806,台灣,GPE
806,日本人,NORP
806,第次,ORDINAL
806,日本人,NORP
806,半小時,TIME
806,北海道,GPE
806,大沼公園,FAC
806,駒ヶ岳,PERSON
806,大神宮,FAC
806,大神宮,FAC
806,函館市電函館どつく前停留場,FAC
806,走分鐘,TIME
806,俄羅斯領事館,FAC
806,大神宮,FAC
806,兩,CARDINAL
806,函館,GPE
806,函館,GPE
806,大神宮,LOC
806,兩,CARDINAL
806,東橫,LOC
806,金森紅磚倉庫,FAC
806,函館,GPE
806,函館,GPE
806,末広町站,FAC
806,函館,GPE
806,函館公民會所,FAC
806,日本,GPE
806,兩,CARDINAL
806,二,CARDINAL
806,函館,GPE
806,二,CARDINAL
806,金森紅磚倉庫,FAC
806,函館,GPE
806,星巴克,ORG
806,漢堡,GPE
806,金森紅磚倉庫,FAC
806,函館,GPE
806,函館山,LOC
806,金森紅磚倉庫,FAC
806,函館,GPE
806,冬季,DATE
806,半小時,TIME
807,東京,GPE
807,共天夜,PERSON
807,第次,ORDINAL
807,河口湖,LOC
807,新宿,GPE
807,第次,ORDINAL
807,新宿車站,FAC
807,千千,PERSON
808,北海道,GPE
808,東京,GPE
808,台北函館,GPE
808,台北,GPE
808,東京,GPE
808,東京函館,GPE
808,兩,CARDINAL
808,台北,GPE
808,東京,GPE
808,台北函館,GPE
809,晚上,TIME
809,日本,GPE
809,桃園大阪,GPE
809,日航,ORG
809,昨天,DATE
809,月~月,DATE
809,月航班,ORG
809,這兩個天,DATE
809,兩個禮拜,DATE
809,過年,DATE
810,半小時,TIME
810,大阪,GPE
810,京都,GPE
810,李,PERSON
810,壬生寺,FAC
810,壬生寺,FAC
810,朱印帳,PERSON
810,藤森神社,FAC
810,朱印京,PERSON
810,藤森,PERSON
810,晚間,TIME
810,新京,GPE
810,早上,TIME
810,伏見稻荷大社奈良線稻荷站,FAC
810,清水寺路,LOC
810,下午,TIME
810,建勳神社金閣寺,FAC
810,北野,GPE
810,早上,TIME
810,京都鐵道博物館,FAC
810,下午,TIME
810,嵐山大覺寺京都車站,FAC
810,晚間,TIME
810,京都勝牛京都站前店,FAC
810,大阪,GPE
810,早上,TIME
810,大阪旅館,FAC
810,李大阪城公園,FAC
810,下午,TIME
810,日本,GPE
810,晚間,TIME
810,道頓堀店,FAC
810,心齋橋,FAC
810,難波,GPE
810,早上,TIME
810,劍神社,FAC
810,中午,TIME
810,道頓堀蘭拉麵,PRODUCT
810,下午,TIME
810,晚上,TIME
810,京都,GPE
810,大阪,GPE
810,道頓堀旁,GPE
810,壬生寺,FAC
810,未來幾天,DATE
810,藤森神社,FAC
810,下午,TIME
810,大覺寺,FAC
810,嵐山地區,LOC
810,下午,TIME
811,第天,DATE
811,羽田機場,FAC
811,西瓜卡,ORG
811,東海道,LOC
811,箱根湯本車站,FAC
811,箱根,LOC
811,小王子博物館,FAC
811,大湧谷,LOC
811,桃源台,LOC
811,蘆之湖,LOC
811,箱根神社,FAC
811,哈康酒店,FAC
811,第二天,DATE
811,強羅,GPE
811,分鐘,TIME
811,雕刻之森美術館,FAC
811,田村銀,PERSON
811,御殿場,FAC
811,班巴士,GPE
811,第三天,DATE
811,小田原東海道,LOC
811,鎌倉,GPE
811,長谷寺,LOC
812,福島県郡,GPE
812,山市,GPE
812,舞木宮,FAC
812,元日幣,MONEY
812,中午,TIME
812,兩個小時,TIME
812,去年,DATE
812,福島政府,ORG
812,台灣,GPE
812,福島,GPE
812,黛薇,PERSON
812,黛薇,PERSON
812,上個月,DATE
812,福島,GPE
812,茨城,GPE
812,水戶,GPE
812,早上,TIME
812,中午,TIME
812,兩,CARDINAL
812,郡山,GPE
812,下午,TIME
812,中午,TIME
812,會津,GPE
812,前幾天,DATE
812,福島,GPE
812,福島,GPE
812,北海道,GPE
812,福島,GPE
812,兩,CARDINAL
813,月底,DATE
813,京阪,GPE
813,兩,CARDINAL
813,旅日,GPE
813,早上約中午,TIME
813,關西機場,FAC
813,下午,TIME
813,心齋橋,FAC
813,晚上,TIME
813,早上,TIME
813,京都清水寺,FAC
813,下午,TIME
813,京都,GPE
813,伏見稻荷大社,FAC
813,晚上,TIME
813,阿倍野眺望台,FAC
813,京都線京都站,FAC
813,清水寺,LOC
813,京阪電車,PRODUCT
813,伏見稻荷,LOC
813,京阪電車,ORG
